id,bus_code,direction,name,deviation_seconds,updated_at,scheduled_timestamp,our_snapshot_time
b087d467-7f3a-4f2b-af9a-6dbb1b6accef,536,Venice (Tronchetto),Venice - Florence - Genoa,,,2026-05-21T07:15:00Z,2026-05-21T03:28:36
8c600c08-9251-4a09-8789-152162b94a9b,474,Como,Como - Savona,,,2026-05-21T03:00:00Z,2026-05-21T03:38:36
46bb792b-9750-436d-96c1-e86faeff435d,N504,Geneva (central bus station),Geneva - Turin - Perugia,530.0,2026-05-21T01:35:23Z,2026-05-21T03:10:00Z,2026-05-21T03:38:36
cd163030-dab8-4960-bd62-9791fb9b2f76,N728,Barcelona (Bus Terminal Nord),Munich/Genoa - Barcelona,,,2026-05-21T03:15:00Z,2026-05-21T03:38:36
1e3f4b6f-e070-4715-b9ca-3234b446f8f5,N503,Turin (Vittorio Emanuele),Turin - Genoa - Rome,659.0,2026-05-21T01:35:02Z,2026-05-21T03:20:00Z,2026-05-21T03:38:36
3e6f94ad-baff-42d0-af87-0a8a2b06c06c,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T04:00:00Z,2026-05-21T03:38:36
859325e2-0b4b-4aaa-b624-ed8ab8d269e5,N482,Marseille Airport (Bus Station),Marseille - Zagreb,1224.0,2026-05-21T01:36:14Z,2026-05-21T04:50:00Z,2026-05-21T03:38:36
273b4ddb-f637-4760-8e3d-68443fa8608f,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T06:00:00Z,2026-05-21T03:38:36
9565d91d-e2a6-42dc-92fc-5bd025d689d6,N1503,Paris (Pershing - Porte Maillot),Paris - Turin - Naples,0.0,2026-05-20T19:54:55Z,2026-05-21T06:05:00Z,2026-05-21T03:38:36
1ad61f9f-c677-4a33-a024-bc1b0b7aa2c6,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T06:30:00Z,2026-05-21T03:38:36
351c08e9-4d2a-4ee6-a238-bf9ecb53cb27,N758,Florence (Villa Costanza),Florence - Barcelona,0.0,2026-05-21T01:36:14Z,2026-05-21T06:40:00Z,2026-05-21T03:38:36
2968a331-76f9-410a-8be6-f59382e537b4,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,,,2026-05-21T06:40:00Z,2026-05-21T03:38:36
1de7068b-7bdd-443a-b07f-1e9d52c715b2,N1501,Nice Airport (Bus Station - Terminal 1),Sala Consilina - Nice Airport,0.0,2026-05-20T17:52:23Z,2026-05-21T07:15:00Z,2026-05-21T03:38:36
b087d467-7f3a-4f2b-af9a-6dbb1b6accef,536,Venice (Tronchetto),Venice - Florence - Genoa,,,2026-05-21T07:15:00Z,2026-05-21T03:38:36
8c600c08-9251-4a09-8789-152162b94a9b,474,Como,Como - Savona,,,2026-05-21T03:00:00Z,2026-05-21T03:48:37
46bb792b-9750-436d-96c1-e86faeff435d,N504,Geneva (central bus station),Geneva - Turin - Perugia,397.0,2026-05-21T01:45:52Z,2026-05-21T03:10:00Z,2026-05-21T03:48:37
cd163030-dab8-4960-bd62-9791fb9b2f76,N728,Barcelona (Bus Terminal Nord),Munich/Genoa - Barcelona,,,2026-05-21T03:15:00Z,2026-05-21T03:48:37
1e3f4b6f-e070-4715-b9ca-3234b446f8f5,N503,Turin (Vittorio Emanuele),Turin - Genoa - Rome,139.0,2026-05-21T01:46:21Z,2026-05-21T03:20:00Z,2026-05-21T03:48:37
3e6f94ad-baff-42d0-af87-0a8a2b06c06c,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T04:00:00Z,2026-05-21T03:48:37
859325e2-0b4b-4aaa-b624-ed8ab8d269e5,N482,Marseille Airport (Bus Station),Marseille - Zagreb,1202.0,2026-05-21T01:46:45Z,2026-05-21T04:50:00Z,2026-05-21T03:48:37
273b4ddb-f637-4760-8e3d-68443fa8608f,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T06:00:00Z,2026-05-21T03:48:37
9565d91d-e2a6-42dc-92fc-5bd025d689d6,N1503,Paris (Pershing - Porte Maillot),Paris - Turin - Naples,0.0,2026-05-20T19:54:55Z,2026-05-21T06:05:00Z,2026-05-21T03:48:37
1ad61f9f-c677-4a33-a024-bc1b0b7aa2c6,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T06:30:00Z,2026-05-21T03:48:37
351c08e9-4d2a-4ee6-a238-bf9ecb53cb27,N758,Florence (Villa Costanza),Florence - Barcelona,0.0,2026-05-21T01:36:14Z,2026-05-21T06:40:00Z,2026-05-21T03:48:37
2968a331-76f9-410a-8be6-f59382e537b4,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,,,2026-05-21T06:40:00Z,2026-05-21T03:48:37
1de7068b-7bdd-443a-b07f-1e9d52c715b2,N1501,Nice Airport (Bus Station - Terminal 1),Sala Consilina - Nice Airport,0.0,2026-05-20T17:52:23Z,2026-05-21T07:15:00Z,2026-05-21T03:48:37
b087d467-7f3a-4f2b-af9a-6dbb1b6accef,536,Venice (Tronchetto),Venice - Florence - Genoa,,,2026-05-21T07:15:00Z,2026-05-21T03:48:37
8c600c08-9251-4a09-8789-152162b94a9b,474,Como,Como - Savona,,,2026-05-21T03:00:00Z,2026-05-21T03:58:37
46bb792b-9750-436d-96c1-e86faeff435d,N504,Geneva (central bus station),Geneva - Turin - Perugia,319.0,2026-05-21T01:56:23Z,2026-05-21T03:10:00Z,2026-05-21T03:58:37
cd163030-dab8-4960-bd62-9791fb9b2f76,N728,Barcelona (Bus Terminal Nord),Munich/Genoa - Barcelona,,,2026-05-21T03:15:00Z,2026-05-21T03:58:37
1e3f4b6f-e070-4715-b9ca-3234b446f8f5,N503,Turin (Vittorio Emanuele),Turin - Genoa - Rome,0.0,2026-05-21T01:58:57Z,2026-05-21T03:20:00Z,2026-05-21T03:58:37
3e6f94ad-baff-42d0-af87-0a8a2b06c06c,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T04:00:00Z,2026-05-21T03:58:37
859325e2-0b4b-4aaa-b624-ed8ab8d269e5,N482,Marseille Airport (Bus Station),Marseille - Zagreb,1232.0,2026-05-21T01:56:42Z,2026-05-21T04:50:00Z,2026-05-21T03:58:37
273b4ddb-f637-4760-8e3d-68443fa8608f,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T06:00:00Z,2026-05-21T03:58:37
9565d91d-e2a6-42dc-92fc-5bd025d689d6,N1503,Paris (Pershing - Porte Maillot),Paris - Turin - Naples,0.0,2026-05-20T19:54:55Z,2026-05-21T06:05:00Z,2026-05-21T03:58:37
1ad61f9f-c677-4a33-a024-bc1b0b7aa2c6,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T06:30:00Z,2026-05-21T03:58:37
351c08e9-4d2a-4ee6-a238-bf9ecb53cb27,N758,Florence (Villa Costanza),Florence - Barcelona,0.0,2026-05-21T01:36:14Z,2026-05-21T06:40:00Z,2026-05-21T03:58:37
2968a331-76f9-410a-8be6-f59382e537b4,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,,,2026-05-21T06:40:00Z,2026-05-21T03:58:37
1de7068b-7bdd-443a-b07f-1e9d52c715b2,N1501,Nice Airport (Bus Station - Terminal 1),Sala Consilina - Nice Airport,0.0,2026-05-20T17:52:23Z,2026-05-21T07:15:00Z,2026-05-21T03:58:37
b087d467-7f3a-4f2b-af9a-6dbb1b6accef,536,Venice (Tronchetto),Venice - Florence - Genoa,,,2026-05-21T07:15:00Z,2026-05-21T03:58:37
1a01ca85-de39-4457-a6d4-38b8a77e9378,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T07:55:00Z,2026-05-21T03:58:37
46bb792b-9750-436d-96c1-e86faeff435d,N504,Geneva (central bus station),Geneva - Turin - Perugia,416.0,2026-05-21T02:06:53Z,2026-05-21T03:10:00Z,2026-05-21T04:08:37
cd163030-dab8-4960-bd62-9791fb9b2f76,N728,Barcelona (Bus Terminal Nord),Munich/Genoa - Barcelona,,,2026-05-21T03:15:00Z,2026-05-21T04:08:37
1e3f4b6f-e070-4715-b9ca-3234b446f8f5,N503,Turin (Vittorio Emanuele),Turin - Genoa - Rome,0.0,2026-05-21T02:09:40Z,2026-05-21T03:20:00Z,2026-05-21T04:08:37
3e6f94ad-baff-42d0-af87-0a8a2b06c06c,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T04:00:00Z,2026-05-21T04:08:37
859325e2-0b4b-4aaa-b624-ed8ab8d269e5,N482,Marseille Airport (Bus Station),Marseille - Zagreb,1204.0,2026-05-21T02:07:53Z,2026-05-21T04:50:00Z,2026-05-21T04:08:37
273b4ddb-f637-4760-8e3d-68443fa8608f,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T06:00:00Z,2026-05-21T04:08:37
9565d91d-e2a6-42dc-92fc-5bd025d689d6,N1503,Paris (Pershing - Porte Maillot),Paris - Turin - Naples,0.0,2026-05-20T19:54:55Z,2026-05-21T06:05:00Z,2026-05-21T04:08:37
1ad61f9f-c677-4a33-a024-bc1b0b7aa2c6,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T06:30:00Z,2026-05-21T04:08:37
351c08e9-4d2a-4ee6-a238-bf9ecb53cb27,N758,Florence (Villa Costanza),Florence - Barcelona,0.0,2026-05-21T01:36:14Z,2026-05-21T06:40:00Z,2026-05-21T04:08:37
2968a331-76f9-410a-8be6-f59382e537b4,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,,,2026-05-21T06:40:00Z,2026-05-21T04:08:37
1de7068b-7bdd-443a-b07f-1e9d52c715b2,N1501,Nice Airport (Bus Station - Terminal 1),Sala Consilina - Nice Airport,0.0,2026-05-21T02:07:53Z,2026-05-21T07:15:00Z,2026-05-21T04:08:37
b087d467-7f3a-4f2b-af9a-6dbb1b6accef,536,Venice (Tronchetto),Venice - Florence - Genoa,,,2026-05-21T07:15:00Z,2026-05-21T04:08:37
1a01ca85-de39-4457-a6d4-38b8a77e9378,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T07:55:00Z,2026-05-21T04:08:37
1e3f4b6f-e070-4715-b9ca-3234b446f8f5,N503,Turin (Vittorio Emanuele),Turin - Genoa - Rome,0.0,2026-05-21T02:20:05Z,2026-05-21T03:20:00Z,2026-05-21T04:18:38
3e6f94ad-baff-42d0-af87-0a8a2b06c06c,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T04:00:00Z,2026-05-21T04:18:38
859325e2-0b4b-4aaa-b624-ed8ab8d269e5,N482,Marseille Airport (Bus Station),Marseille - Zagreb,972.0,2026-05-21T02:17:22Z,2026-05-21T04:50:00Z,2026-05-21T04:18:38
273b4ddb-f637-4760-8e3d-68443fa8608f,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T06:00:00Z,2026-05-21T04:18:38
9565d91d-e2a6-42dc-92fc-5bd025d689d6,N1503,Paris (Pershing - Porte Maillot),Paris - Turin - Naples,0.0,2026-05-20T19:54:55Z,2026-05-21T06:05:00Z,2026-05-21T04:18:38
1ad61f9f-c677-4a33-a024-bc1b0b7aa2c6,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T06:30:00Z,2026-05-21T04:18:38
351c08e9-4d2a-4ee6-a238-bf9ecb53cb27,N758,Florence (Villa Costanza),Florence - Barcelona,0.0,2026-05-21T01:36:14Z,2026-05-21T06:40:00Z,2026-05-21T04:18:38
2968a331-76f9-410a-8be6-f59382e537b4,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,,,2026-05-21T06:40:00Z,2026-05-21T04:18:38
1de7068b-7bdd-443a-b07f-1e9d52c715b2,N1501,Nice Airport (Bus Station - Terminal 1),Sala Consilina - Nice Airport,913.0,2026-05-21T02:17:21Z,2026-05-21T07:15:00Z,2026-05-21T04:18:38
b087d467-7f3a-4f2b-af9a-6dbb1b6accef,536,Venice (Tronchetto),Venice - Florence - Genoa,,,2026-05-21T07:15:00Z,2026-05-21T04:18:38
1a01ca85-de39-4457-a6d4-38b8a77e9378,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T07:55:00Z,2026-05-21T04:18:38
3e6f94ad-baff-42d0-af87-0a8a2b06c06c,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T04:00:00Z,2026-05-21T04:28:38
859325e2-0b4b-4aaa-b624-ed8ab8d269e5,N482,Marseille Airport (Bus Station),Marseille - Zagreb,812.0,2026-05-21T02:29:43Z,2026-05-21T04:50:00Z,2026-05-21T04:28:38
273b4ddb-f637-4760-8e3d-68443fa8608f,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T06:00:00Z,2026-05-21T04:28:38
9565d91d-e2a6-42dc-92fc-5bd025d689d6,N1503,Paris (Pershing - Porte Maillot),Paris - Turin - Naples,0.0,2026-05-20T19:54:55Z,2026-05-21T06:05:00Z,2026-05-21T04:28:38
1ad61f9f-c677-4a33-a024-bc1b0b7aa2c6,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T06:30:00Z,2026-05-21T04:28:38
351c08e9-4d2a-4ee6-a238-bf9ecb53cb27,N758,Florence (Villa Costanza),Florence - Barcelona,0.0,2026-05-21T01:36:14Z,2026-05-21T06:40:00Z,2026-05-21T04:28:38
2968a331-76f9-410a-8be6-f59382e537b4,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,,,2026-05-21T06:40:00Z,2026-05-21T04:28:38
1de7068b-7bdd-443a-b07f-1e9d52c715b2,N1501,Nice Airport (Bus Station - Terminal 1),Sala Consilina - Nice Airport,392.0,2026-05-21T02:29:45Z,2026-05-21T07:15:00Z,2026-05-21T04:28:38
b087d467-7f3a-4f2b-af9a-6dbb1b6accef,536,Venice (Tronchetto),Venice - Florence - Genoa,,,2026-05-21T07:15:00Z,2026-05-21T04:28:38
1a01ca85-de39-4457-a6d4-38b8a77e9378,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T07:55:00Z,2026-05-21T04:28:38
5b714006-9ddc-47c1-90bf-c6454817181a,1501,Dijon (Bus Station),Florence - Dijon,,,2026-05-21T08:20:00Z,2026-05-21T04:28:38
3e6f94ad-baff-42d0-af87-0a8a2b06c06c,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T04:00:00Z,2026-05-21T04:38:38
859325e2-0b4b-4aaa-b624-ed8ab8d269e5,N482,Marseille Airport (Bus Station),Marseille - Zagreb,752.0,2026-05-21T02:41:17Z,2026-05-21T04:50:00Z,2026-05-21T04:38:38
273b4ddb-f637-4760-8e3d-68443fa8608f,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T06:00:00Z,2026-05-21T04:38:38
9565d91d-e2a6-42dc-92fc-5bd025d689d6,N1503,Paris (Pershing - Porte Maillot),Paris - Turin - Naples,4068.0,2026-05-21T02:32:45Z,2026-05-21T06:05:00Z,2026-05-21T04:38:38
1ad61f9f-c677-4a33-a024-bc1b0b7aa2c6,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T06:30:00Z,2026-05-21T04:38:38
351c08e9-4d2a-4ee6-a238-bf9ecb53cb27,N758,Florence (Villa Costanza),Florence - Barcelona,0.0,2026-05-21T01:36:14Z,2026-05-21T06:40:00Z,2026-05-21T04:38:38
2968a331-76f9-410a-8be6-f59382e537b4,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,,,2026-05-21T06:40:00Z,2026-05-21T04:38:38
1de7068b-7bdd-443a-b07f-1e9d52c715b2,N1501,Nice Airport (Bus Station - Terminal 1),Sala Consilina - Nice Airport,330.0,2026-05-21T02:41:13Z,2026-05-21T07:15:00Z,2026-05-21T04:38:38
b087d467-7f3a-4f2b-af9a-6dbb1b6accef,536,Venice (Tronchetto),Venice - Florence - Genoa,,,2026-05-21T07:15:00Z,2026-05-21T04:38:38
1a01ca85-de39-4457-a6d4-38b8a77e9378,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T07:55:00Z,2026-05-21T04:38:38
5b714006-9ddc-47c1-90bf-c6454817181a,1501,Dijon (Bus Station),Florence - Dijon,,,2026-05-21T08:20:00Z,2026-05-21T04:38:38
3e6f94ad-baff-42d0-af87-0a8a2b06c06c,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T04:00:00Z,2026-05-21T04:48:39
859325e2-0b4b-4aaa-b624-ed8ab8d269e5,N482,Marseille Airport (Bus Station),Marseille - Zagreb,752.0,2026-05-21T02:41:17Z,2026-05-21T04:50:00Z,2026-05-21T04:48:39
273b4ddb-f637-4760-8e3d-68443fa8608f,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T06:00:00Z,2026-05-21T04:48:39
9565d91d-e2a6-42dc-92fc-5bd025d689d6,N1503,Paris (Pershing - Porte Maillot),Paris - Turin - Naples,4379.0,2026-05-21T02:43:47Z,2026-05-21T06:05:00Z,2026-05-21T04:48:39
1ad61f9f-c677-4a33-a024-bc1b0b7aa2c6,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T06:30:00Z,2026-05-21T04:48:39
351c08e9-4d2a-4ee6-a238-bf9ecb53cb27,N758,Florence (Villa Costanza),Florence - Barcelona,0.0,2026-05-21T01:36:14Z,2026-05-21T06:40:00Z,2026-05-21T04:48:39
2968a331-76f9-410a-8be6-f59382e537b4,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,,,2026-05-21T06:40:00Z,2026-05-21T04:48:39
1de7068b-7bdd-443a-b07f-1e9d52c715b2,N1501,Nice Airport (Bus Station - Terminal 1),Sala Consilina - Nice Airport,330.0,2026-05-21T02:41:13Z,2026-05-21T07:15:00Z,2026-05-21T04:48:39
b087d467-7f3a-4f2b-af9a-6dbb1b6accef,536,Venice (Tronchetto),Venice - Florence - Genoa,,,2026-05-21T07:15:00Z,2026-05-21T04:48:39
1a01ca85-de39-4457-a6d4-38b8a77e9378,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T07:55:00Z,2026-05-21T04:48:39
5b714006-9ddc-47c1-90bf-c6454817181a,1501,Dijon (Bus Station),Florence - Dijon,,,2026-05-21T08:20:00Z,2026-05-21T04:48:39
3e6f94ad-baff-42d0-af87-0a8a2b06c06c,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T04:00:00Z,2026-05-21T04:58:39
859325e2-0b4b-4aaa-b624-ed8ab8d269e5,N482,Marseille Airport (Bus Station),Marseille - Zagreb,1394.0,2026-05-21T03:01:23Z,2026-05-21T04:50:00Z,2026-05-21T04:58:39
273b4ddb-f637-4760-8e3d-68443fa8608f,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T06:00:00Z,2026-05-21T04:58:39
9565d91d-e2a6-42dc-92fc-5bd025d689d6,N1503,Paris (Pershing - Porte Maillot),Paris - Turin - Naples,4865.0,2026-05-21T02:54:53Z,2026-05-21T06:05:00Z,2026-05-21T04:58:39
1ad61f9f-c677-4a33-a024-bc1b0b7aa2c6,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T06:30:00Z,2026-05-21T04:58:39
351c08e9-4d2a-4ee6-a238-bf9ecb53cb27,N758,Florence (Villa Costanza),Florence - Barcelona,0.0,2026-05-21T01:36:14Z,2026-05-21T06:40:00Z,2026-05-21T04:58:39
2968a331-76f9-410a-8be6-f59382e537b4,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,,,2026-05-21T06:40:00Z,2026-05-21T04:58:39
1de7068b-7bdd-443a-b07f-1e9d52c715b2,N1501,Nice Airport (Bus Station - Terminal 1),Sala Consilina - Nice Airport,420.0,2026-05-21T02:52:48Z,2026-05-21T07:15:00Z,2026-05-21T04:58:39
b087d467-7f3a-4f2b-af9a-6dbb1b6accef,536,Venice (Tronchetto),Venice - Florence - Genoa,,,2026-05-21T07:15:00Z,2026-05-21T04:58:39
1a01ca85-de39-4457-a6d4-38b8a77e9378,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T07:55:00Z,2026-05-21T04:58:39
5b714006-9ddc-47c1-90bf-c6454817181a,1501,Dijon (Bus Station),Florence - Dijon,,,2026-05-21T08:20:00Z,2026-05-21T04:58:39
efa128ef-716d-41be-a1ef-e894eccb9de4,N718,Florence (Villa Costanza),Bordeaux - Nice - Florence,0.0,2026-05-20T19:37:20Z,2026-05-21T08:55:00Z,2026-05-21T04:58:39
859325e2-0b4b-4aaa-b624-ed8ab8d269e5,N482,Marseille Airport (Bus Station),Marseille - Zagreb,1394.0,2026-05-21T03:01:23Z,2026-05-21T04:50:00Z,2026-05-21T05:08:39
273b4ddb-f637-4760-8e3d-68443fa8608f,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T06:00:00Z,2026-05-21T05:08:39
9565d91d-e2a6-42dc-92fc-5bd025d689d6,N1503,Paris (Pershing - Porte Maillot),Paris - Turin - Naples,5030.0,2026-05-21T03:05:18Z,2026-05-21T06:05:00Z,2026-05-21T05:08:39
1ad61f9f-c677-4a33-a024-bc1b0b7aa2c6,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T06:30:00Z,2026-05-21T05:08:39
351c08e9-4d2a-4ee6-a238-bf9ecb53cb27,N758,Florence (Villa Costanza),Florence - Barcelona,0.0,2026-05-21T01:36:14Z,2026-05-21T06:40:00Z,2026-05-21T05:08:39
2968a331-76f9-410a-8be6-f59382e537b4,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,,,2026-05-21T06:40:00Z,2026-05-21T05:08:39
1de7068b-7bdd-443a-b07f-1e9d52c715b2,N1501,Nice Airport (Bus Station - Terminal 1),Sala Consilina - Nice Airport,384.0,2026-05-21T03:04:23Z,2026-05-21T07:15:00Z,2026-05-21T05:08:39
b087d467-7f3a-4f2b-af9a-6dbb1b6accef,536,Venice (Tronchetto),Venice - Florence - Genoa,,,2026-05-21T07:15:00Z,2026-05-21T05:08:39
1a01ca85-de39-4457-a6d4-38b8a77e9378,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T07:55:00Z,2026-05-21T05:08:39
5b714006-9ddc-47c1-90bf-c6454817181a,1501,Dijon (Bus Station),Florence - Dijon,,,2026-05-21T08:20:00Z,2026-05-21T05:08:39
efa128ef-716d-41be-a1ef-e894eccb9de4,N718,Florence (Villa Costanza),Bordeaux - Nice - Florence,0.0,2026-05-20T19:37:20Z,2026-05-21T08:55:00Z,2026-05-21T05:08:39
859325e2-0b4b-4aaa-b624-ed8ab8d269e5,N482,Marseille Airport (Bus Station),Marseille - Zagreb,1904.0,2026-05-21T03:12:52Z,2026-05-21T04:50:00Z,2026-05-21T05:18:40
273b4ddb-f637-4760-8e3d-68443fa8608f,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T06:00:00Z,2026-05-21T05:18:40
9565d91d-e2a6-42dc-92fc-5bd025d689d6,N1503,Paris (Pershing - Porte Maillot),Paris - Turin - Naples,4380.0,2026-05-21T03:15:45Z,2026-05-21T06:05:00Z,2026-05-21T05:18:40
1ad61f9f-c677-4a33-a024-bc1b0b7aa2c6,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T06:30:00Z,2026-05-21T05:18:40
351c08e9-4d2a-4ee6-a238-bf9ecb53cb27,N758,Florence (Villa Costanza),Florence - Barcelona,0.0,2026-05-21T01:36:14Z,2026-05-21T06:40:00Z,2026-05-21T05:18:40
2968a331-76f9-410a-8be6-f59382e537b4,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,,,2026-05-21T06:40:00Z,2026-05-21T05:18:40
1de7068b-7bdd-443a-b07f-1e9d52c715b2,N1501,Nice Airport (Bus Station - Terminal 1),Sala Consilina - Nice Airport,592.0,2026-05-21T03:15:46Z,2026-05-21T07:15:00Z,2026-05-21T05:18:40
b087d467-7f3a-4f2b-af9a-6dbb1b6accef,536,Venice (Tronchetto),Venice - Florence - Genoa,,,2026-05-21T07:15:00Z,2026-05-21T05:18:40
1a01ca85-de39-4457-a6d4-38b8a77e9378,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T07:55:00Z,2026-05-21T05:18:40
5b714006-9ddc-47c1-90bf-c6454817181a,1501,Dijon (Bus Station),Florence - Dijon,,,2026-05-21T08:20:00Z,2026-05-21T05:18:40
efa128ef-716d-41be-a1ef-e894eccb9de4,N718,Florence (Villa Costanza),Bordeaux - Nice - Florence,0.0,2026-05-20T19:37:20Z,2026-05-21T08:55:00Z,2026-05-21T05:18:40
dc8c85ab-6221-4d7f-a6a3-0762bc2f8752,501,Avellino,Turin - Naples,,,2026-05-21T09:15:00Z,2026-05-21T05:18:40
859325e2-0b4b-4aaa-b624-ed8ab8d269e5,N482,Marseille Airport (Bus Station),Marseille - Zagreb,1651.0,2026-05-21T03:28:32Z,2026-05-21T04:50:00Z,2026-05-21T05:28:40
273b4ddb-f637-4760-8e3d-68443fa8608f,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T06:00:00Z,2026-05-21T05:28:40
9565d91d-e2a6-42dc-92fc-5bd025d689d6,N1503,Paris (Pershing - Porte Maillot),Paris - Turin - Naples,4414.0,2026-05-21T03:31:13Z,2026-05-21T06:05:00Z,2026-05-21T05:28:40
1ad61f9f-c677-4a33-a024-bc1b0b7aa2c6,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T06:30:00Z,2026-05-21T05:28:40
351c08e9-4d2a-4ee6-a238-bf9ecb53cb27,N758,Florence (Villa Costanza),Florence - Barcelona,0.0,2026-05-21T01:36:14Z,2026-05-21T06:40:00Z,2026-05-21T05:28:40
2968a331-76f9-410a-8be6-f59382e537b4,500,Milan (Lampugnano bus station),Milan - Genoa/Rome/Aprilia,,,2026-05-21T06:40:00Z,2026-05-21T05:28:40
1de7068b-7bdd-443a-b07f-1e9d52c715b2,N1501,Nice Airport (Bus Station - Terminal 1),Sala Consilina - Nice Airport,814.0,2026-05-21T03:31:12Z,2026-05-21T07:15:00Z,2026-05-21T05:28:40
b087d467-7f3a-4f2b-af9a-6dbb1b6accef,536,Venice (Tronchetto),Venice - Florence - Genoa,,,2026-05-21T07:15:00Z,2026-05-21T05:28:40
1a01ca85-de39-4457-a6d4-38b8a77e9378,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T07:55:00Z,2026-05-21T05:28:40
5b714006-9ddc-47c1-90bf-c6454817181a,1501,Dijon (Bus Station),Florence - Dijon,,,2026-05-21T08:20:00Z,2026-05-21T05:28:40
efa128ef-716d-41be-a1ef-e894eccb9de4,N718,Florence (Villa Costanza),Bordeaux - Nice - Florence,0.0,2026-05-20T19:37:20Z,2026-05-21T08:55:00Z,2026-05-21T05:28:40
dc8c85ab-6221-4d7f-a6a3-0762bc2f8752,501,Avellino,Turin - Naples,,,2026-05-21T09:15:00Z,2026-05-21T05:28:40
859325e2-0b4b-4aaa-b624-ed8ab8d269e5,N482,Marseille Airport (Bus Station),Marseille - Zagreb,1560.0,2026-05-21T03:39:01Z,2026-05-21T04:50:00Z,2026-05-21T05:38:40
273b4ddb-f637-4760-8e3d-68443fa8608f,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T06:00:00Z,2026-05-21T05:38:40
9565d91d-e2a6-42dc-92fc-5bd025d689d6,N1503,Paris (Pershing - Porte Maillot),Paris - Turin - Naples,4380.0,2026-05-21T03:41:49Z,2026-05-21T06:05:00Z,2026-05-21T05:38:40
1ad61f9f-c677-4a33-a024-bc1b0b7aa2c6,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T06:30:00Z,2026-05-21T05:38:40
